SMILES,frequency
[10*]N1C(=O)c2cnc3c(cnn3C)c2C1=O,1
[14*]c1nn(C)c2ncc3c(c12)C(=O)NC3=O,1
[14*]c1cc([O-])n2nccc2n1,1
[5*]N1CC(=O)Oc2ccccc21,1
[13*]C1Nc2ccc3ccccc3c2C2=C1C(=O)CCC2,1
[6*]C(=O)n1c([O-])c2cc(Cl)cc(Cl)c2nc1=S,1
[16*]c1ccc(F)c(Cl)c1F,1
[16*]c1c([O-])cc(=O)n(C)c1C,1
[16*]c1c([O-])cc(C)n(C)c1=O,1
[14*]c1ncc2c(n1)-c1ccccc1CCC2,1
[13*]C1[NH+]=C2C(C)CCCN2C1=[NH2+],1
[16*]c1c2c(nc3ccccc13)CCS(=O)(=O)C2,1
[9*]n1cc(C=O)ccc1=O,1
[1*]C(=O)C1OCOc2ccccc21,1
[16*]c1ccc(F)cc1C#CCCl,1
[4*]C(C([NH3+])CC)C(F)(F)F,1
[6*]C(=O)NN=Cc1c(C)cc(C)cc1C,1
[5*]N1COC2c3cccc4cccc(c34)C21,1
[4*]C(C)(C)CCS(C)(=O)=O,1
[13*]C1[NH2+]C2CCC1CC2(F)F,1
[16*]c1ccc2c(c1)N(C)C(=O)C1CCCCN21,1
[4*]C(C[NH3+])CC(N)=O,1
[8*]CN1C(=O)C(=O)c2cccc(F)c21,1
[5*]N1CCCOc2ccc(C)cc21,1
[13*]C1CCNc2cc(C)ccc2O1,1
[13*]C1NCOC1C,1
[13*]C1NCC(C)O1,1
[5*][NH+]1CCCCC1C1[NH+]=c2ccc(F)cc2=[NH+]1,1
[8*]CS(=O)(=O)C(C)(C)C,1
[1*]C(=O)CCC(=O)NNc1cccc(F)c1F,1
[16*]c1c(C#N)sc2nc3c(cc12)CCC3,1
[7*]=C1SC(=Nc2cccc(C)n2)N(C)C1=O,1
[1*]C(=O)C(C)C(C)C(=O)[O-],1
[8*]CC(C=O)C(C)C(=O)[O-],1
[1*]C(=O)C(C)[n+]1ccc(C)cc1,1
[8*]C([NH3+])C(CC)CCCC,1
[16*]c1ccc(S(=O)(=O)N=c2sc3ccccc3n2C)cc1,1
[16*]c1ccc2c(c1)sc(=NS(=O)(=O)c1ccccc1)n2C,1
[1*]C(=O)C1=C2N=C3CCCCCC3=C2SC1C,1
[5*][NH+]1CCC(C2CCOCC2)CC1,1
[5*]N1CC[N+](=C(N)N)CC1,1
[5*]NC(N)=[N+]1CCNCC1,1
[1*]C(=O)C1=C(N)Oc2c(cc(Cl)c3ccccc23)C1c1ccccc1,1
[5*]NC1=C(C=O)C(c2ccccc2)c2cc(Cl)c3ccccc3c2O1,1
[14*]c1oc2c(C)ccc(C)c2c1C,1
[15*]C1CCC2=Cc3c(cc(C)oc3=O)OC2C1,1
[9*]n1cnc(=[NH2+])c2[n-]cnc21,1
[14*]c1cc(C#N)c[nH]1,1
[5*]N1CCC2(CC1)NC(=O)c1ccc(F)cc1N2C,1
[4*]CC(=O)N=c1[nH]c2ccccc2[nH]1,1
[9*]n1c(=NC(C)=O)[nH]c2ccccc21,1
[16*]c1c(Br)oc2cc(C)c(Cl)cc12,1
[13*]C1N=C2C=NN(CC)C2N1,1
[9*]n1cnc2c([S-])ncnc21,1
[15*]C1CC(=O)NC1C,1
[1*]C(=O)C(C)S(=O)(=O)CC(C)CO,1
[4*]C(C)CC1CCCc2cccnc21,1
[4*]C(CC)C1CCCc2cccnc21,1
[16*]c1ccc(C=Nc2c(C)n[nH]c2C)cc1,1
[16*]c1cccc(C=Nc2c(C)n[nH]c2C)c1,1
[14*]c1cc(=O)n2c(n1)SCC2,1
[15*]C1C(=O)c2ccccc2OC1C,1
[16*]c1ccc2c(c1)OC(C)CC2=O,1
[13*]C1CC(c2ccc(F)cc2)n2nc(N)nc2N1,1
[16*]c1ccc2c(c1)c(C)c(C)n2C,1
[5*]NC(=S)N1CCC2(CC1)OCCO2,1
[10*]N1C(=O)c2cccc(N)c2C1=O,1
[12*]S(=O)(=O)CCCl,1
[16*]c1ccc2c(c1)C1(C(=O)N2)C2C(=O)NC(=O)C2C2CCC[NH+]21,1
[13*]C1OCCNC1=O,1
[4*]CC(=O)NN=C1C(=O)Nc2cc(Br)c(C)cc21,1
[16*]c1csc2nc(C)n(-n3c(C)ccc3C)c(=O)c12,1
[16*]c1ccc2c(C=O)cn(C)c2c1,1
[16*]c1cccc2c1c(C=O)cn2C,1
[16*]c1ccc2c(c1)c(C=O)cn2C,1
[14*]c1cc2c(=O)n3cccc(C)c3nc2s1,1
[14*]c1nn2c(C)cc(C)nc2c1C#N,1
[7*]=C(C1CC1)C1CC1,1
[7*]=CC(=O)C(C)[n+]1ccccc1C,1
[16*]c1ccc(C)[n+](C(C)C(C)=O)c1,1
[16*]c1ccnc2ncccc12,1
[4*]C(C)CC(C)C(=O)[O-],1
[13*]C1(C)CCCCC[NH2+]1,1
[1*]C(=O)C#Cc1ccc2c(c1)OCO2,1
[5*]N1c2ccccc2N(C)C(=O)C1C,1
[8*]CN1C(=O)C(C)Nc2ccccc21,1
[16*]c1cnn2c1ncc1c(=O)[nH]ccc12,1
[9*]n1ccc2c(cnc3ccnn32)c1=O,1
[5*]N1C(N)=[NH+]CC12CCCCC2,1
[15*]C1CCCC2(C[NH+]=C(N)N2)C1,1
[6*]C(=O)NN=Cc1cccc(F)c1F,1
[16*]c1ccc2[nH]c3cncnc3c2c1,1
[5*]N1Cc2ccccc2OC2(CCCNC2)C1,1
[5*]N1CCCC2(CNCc3ccccc3O2)C1,1
[4*]C(CCC(C)C)C1CCc2cccnc21,1
[14*]c1ncc2cnoc2n1,1
[16*]c1ccc2c(c1)C[NH+](C)C2,1
[7*]=C(C)CCCCC,1
[14*]c1[nH]nc2c1CCCCC2,1
[1*]C(=O)C(C(C)=NNC=O)C(C)C,1
[1*]C(=O)NN=C(C)C(C=O)C(C)C,1
[1*]C(=O)CC(C=O)C=O,1
[1*]C(=O)C(C=O)CC=O,1
[6*]C(=O)C(C=O)CC=O,1
[4*]CC(CC)CBr,1
[14*]c1[nH]nc(C)c1Cl,1
[16*]c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1
[1*]C(=O)C1NC(=O)C[n+]2ccccc21,1
[10*]N1C(=O)C[n+]2ccccc2C1C=O,1
[6*]C(=O)N1NCC2C(=O)NC(=O)C21,1
[10*]N1C(=O)C2CNN(C=O)C2C1=O,1
[13*]C1NN(C=O)C2C(=O)NC(=O)C12,1
[16*]c1ccc(C2=NNC(=O)C2C=NCC)cc1,1
[4*]CCN=CC1C(=O)NN=C1c1ccccc1,1
[10*]N1N=C(c2ccccc2)C(C=NCC)C1=O,1
[9*]n1c(NN=O)nc2ccccc21,1
[6*]C(=O)N1N=C(CC(C)C)CC1O,1
[13*]C1(O)CC(CC(C)C)=NN1C=O,1
[16*]c1ccc2c(=O)n3c(nc2c1)CCCC3,1
[16*]c1ccnc2ccc(Br)cc12,1
[14*]c1ccc2cc(Br)ccc2n1,1
[1*]C(=O)CN1N=C(C)C(C)n2c1nc1c2c(=O)n(C)c(=O)n1C,1
[16*]c1cc(Cl)c2nc(NN)sc2c1Cl,1
[13*]C1(C)COCC[NH2+]1,1
[8*]CS(=O)c1ccc(Cl)cc1,1
[4*]CC(=O)NN=Cc1ccccc1O,1
[16*]c1ccc(C=NNC(C)=O)c(O)c1,1
[5*]NC1=NN=C(c2cc(C)[nH]c2C)CS1,1
[9*]n1c(C)cc(C2=NN=C(N)SC2)c1C,1
[16*]c1ccc2c(c1)C(=O)NC(=O)C2=CN1CCOCC1,1
[10*]N1C(=O)C(=CN2CCOCC2)c2ccccc2C1=O,1
[10*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1cccc(O)c1,1
[6*]C(=O)NOC,1
[5*]N1CC[NH2+]C(C)CC1,1
[4*]C1NC(=O)N(C)C1=O,1
[13*]C1NC(=O)N(C)C1=O,1
[16*]c1c(Cl)cc(C=O)cc1Cl,1
[4*]CCCC(=O)n1cnc2ccccc21,1
[14*]c1[nH]nc(C)c1C,1
[9*]n1cc(C)c(C)n1,1
[16*]c1ccc2c(c1)C(=O)N1CCCCC1CCO2,1
[16*]c1ccc2c(c1)c1ccnc3c4ccccc4c(=O)n2c13,1
[16*]c1ccnc(C(N)=[NH2+])c1,1
[1*]C(=O)C1=C(C)Nc2c(c(=O)n(C)c(=O)n2C)C1c1cccc(Cl)c1Cl,1
[14*]c1nnc(C)c(C)c1C(N)=[NH2+],1
[7*]=C(C#N)C(=O)NN=Cc1cccc(O)c1,1
[7*]=C1CCc2ccccc21,1
[14*]c1nc2c(Cl)cccc2[nH]1,1
[9*]n1nc(C)c(C=NNC(=O)CCCC)c1O,1
[4*]C(C(=O)N=c1sccn1C)C(C)CC,1
[10*]N1C(=O)c2ccccc2C1c1c(C)n(C)c2ccccc12,1
[9*]n1cnc2c(c1=O)CCCC2,1
[4*]CCCN=Cc1c(O)[nH]c(=S)[nH]c1=O,1
[9*]n1c(O)c(C=NCCC)c(=O)[nH]c1=S,1
[8*]CNN1Cc2ccccc2C1=[NH2+],1
[14*]c1cc([O-])nc2nncn12,1
[14*]c1nnc2nc([O-])ccn12,1
[14*]c1nc(C)nc2c1oc1ccccc12,1
[6*]C(=O)NNS(=O)(=O)c1cccc([N+](=O)[O-])c1,1
[16*]c1ccc([N+](=O)[O-])cc1S(=O)(=O)NNC=O,1
[9*]n1ncc2c(c1=O)CCCC2,1
[14*]c1n[nH]c(=O)c2c1CCCC2,1
[7*]=C(C#N)C1[NH+]=c2ccc(C)cc2=[NH+]1,1
[5*]N1C(c2ccc(Cl)cc2)=CC(=O)C1O,1
[13*]C1(O)NC(c2ccc(Cl)cc2)=CC1=O,1
[1*]C(=O)C(C)S(=O)(=O)c1ccccc1F,1
[15*]C1CCC2(C)C(CCC3C4CC5OC5C4(C)CC(=O)C32)C1,1
[13*]C12OC1CC1C3CCC4CCCCC4(C)C3C(=O)CC12C,1
[1*]C(=O)C1=NN(c2ccc(F)cc2)CC1,1
[13*]C1CC(C=O)=NN1c1ccc(F)cc1,1
[10*]N1CC(C)=C(C)C1=O,1
[13*]C1NC(=O)C(C)=C1C,1
[9*]n1c(=O)[nH]c(=O)c2c3c(sc21)CCC3,1
[15*]C1CC(=O)C2=C(C1)NC(N)=C(C#N)C2,1
[1*]C(=O)C1=C(N)SCC1=O,1
[5*]NC1=C(C=O)C(=O)CS1,1
[7*]=C1SC(N)=C(C=O)C1=O,1
[14*]c1cc2nn[nH]n2n1,1
[1*]C(=O)C1=C(C)N(C)C(=S)N(C)C1,1
[13*]C1C(C=O)=C(C)N(C)C(=S)N1C,1
[16*]c1c(C)sc2ncn3nnnc3c12,1
[1*]C(=O)CC(=O)NN=Cc1ccc(Br)cc1,1
[14*]c1csc2[n+]1CCCN2,1
[15*]C1C(Cl)=NOC1C,1
[16*]c1ccc2c(c1)C(=O)OC2CC=O,1
[16*]c1cccc2c1C(=O)OC2CC=O,1
[6*]C(=O)CC1OC(=O)c2ccccc21,1
[14*]c1cnc2ccc(Br)cn12,1
[11*]SC1=NC(Cl)=NC2N=CN=C12,1
[14*]c1csc2[nH+]c(C)cc(=O)n12,1
[15*]C1CCC(=O)C(C2(O)C(=O)Nc3ccc(Br)cc32)C1,1
[8*]CC(=O)N=c1[nH]cn[nH]1,1
[13*]C1Nc2c(Br)cccc2C2C=CCC12,1
[14*]c1ncccc1O,1
[13*]C1CC(CC)=NO1,1
[14*]c1nc2nc3c(cn2n1)C(=O)CC(C)(C)C3,1
[16*]c1ccc2c(=O)[nH][nH]c(=O)c2c1,1
[3*]OS(=O)(=O)c1cn(C)cn1,1
[13*]C1CC(=O)c2cc(Cl)ccc2O1,1
[8*]CN1C(=O)C(=O)c2cc(C)cc(C)c21,1
[1*]C(=O)CCCC(=O)NNC=O,1
[6*]C(=O)NNC(=O)CCCC=O,1
[1*]C(=O)C(=O)NN=Cc1cccc(Cl)c1,1
[13*]C1(O)CC(CCCC)=NN1C(=O)CO,1
[8*]C(O)C(=O)N1N=C(CCCC)CC1O,1
[3*]OS(=O)(=O)c1ccc(F)cc1,1
[14*]c1nc(N)c(C#N)cc1C#N,1
[16*]c1c(C#N)cnc(N)c1C#N,1
[5*]N1CCc2[nH]c[nH+]c2C1c1ccccc1Cl,1
[16*]c1ccc([S-])cc1,1
[5*][NH+]1CCC2(CCC(=O)N(C)C2)CC1,1
[15*]C1CC2(CC[NH2+]CC2)CN(C)C1=O,1
[13*]C1[NH+]=c2ccc(F)cc2=C1C,1
[14*]c1cc(N)nc(N)n1,1
[14*]c1nn(C)c2c1C(c1cccs1)CC(=O)N2,1
[16*]c1ccc2nc3c(nc2c1)C1CCC3(C)C1(C)C,1
[14*]c1cc(N)c2cc(Br)cc(C)c2[nH+]1,1
[8*]CC1Cc2ccccc21,1
[5*]N1CC=C(C)CC1,1
[13*]C1C=C(C)CCN1,1
[13*]C1CC(C)=CCN1,1
[14*]c1ccc(C=NNc2nnc3c(n2)[nH]c2ccc(C)cc23)o1,1
[8*]C(C=O)C(N)=S,1
[5*]NC(=S)NN=Cc1c[nH]c2ccccc12,1
[15*]C1CN(C(=O)CCl)NC1=O,1
[5*]N1CCCC(Cl)C1,1
[4*]CC(=O)NN=C(C)c1ccc(Br)cc1,1
[1*]C(=O)CS(=O)(=O)c1ccc(Br)s1,1
[5*]N1COc2cc(C)c(Cl)c(C)c2C1,1
[1*]C(=O)NN=C(C)c1ccc2c(c1)CCC2,1
[5*]N1CCC2(O)CC[NH2+]CC2C1,1
[14*]c1[nH]nc2c1C(c1cc3ccccc3nc1Cl)C(C#N)=C(N)O2,1
[10*]N1C(=O)OC(C)C1(C)O,1
[13*]C1(C)OC(=O)NC1(C)O,1
[16*]c1ccc2ncn(C)c2c1,1
[14*]c1n[nH]c(N=C([O-])C2CCS(=O)(=O)C2)n1,1
[14*]c1nc(C)c2c(c1C#N)CC(C)(C)OC2,1
[12*]S(=O)(=O)c1ccc2cn[nH]c2c1,1
[6*]C(=O)CBr,1
[15*]C1CCN2C(=O)c3ccccc3NC(=O)C2C1,1
[16*]c1ccc2c(c1)C(=O)N1CCCCC1C(=O)N2,1
[5*]NC(=NC(N)=S)N1CCCCC1,1
[5*]NC(=S)N=C(N)N1CCCCC1,1
[15*]C1CCN(C(N)=NC(N)=S)CC1,1
[15*]C1(C)C(C)(C)C12CCC2,1
[15*]C1CCC12C(C)C2(C)C,1
[11*]SC1=Nc2ccccc2C2=NCC(=O)N12,1
[13*]C1N=C2c3ccccc3N=C(S)N2C1=O,1
[4*]CC(=O)NNC(=O)O,1
[12*]S(=O)(=O)c1cc2[nH]c3c(c2cc1C)C(=O)CCC3,1
[5*]NS(=O)(=O)N1CCCCCC1,1
[1*]C(=O)C(N)=S,1
[16*]c1c(Br)cc(Br)cc1[N+](=O)[O-],1
[4*]C1(C)CCCC1,1
[7*]=CC=NN1C(S)N=NC1C1C=C(C)N=N1,1
[5*]NC1CC(C)Sc2ccccc21,1
[11*]SC(=[NH2+])NN=C1CCCCC1,1
[4*]C(C)CCS(C)(=O)=O,1
[7*]=C(C=Nc1ncncn1)C(=O)C(F)(F)F,1
[7*]=C([O-])c1cccs1,1
[14*]c1sc2c([N+](=O)[O-])cccc2c1Cl,1
[8*]CC(CBr)C(C)(C)C,1
[4*]CC#Cc1ccccn1,1
[14*]c1nc2sc(=Cc3ccc(C)cc3)c(=O)n2n1,1
[13*]C1N=NC(C)=C1C,1
[15*]C1CCC(C)(O)CC1=O,1
[15*]C1CCC(=O)CC1(C)O,1
[15*]C1CC(=O)CC(C)(O)C1,1
[8*]C(C)C(Cl)CCC,1
[5*]N1CCc2cc(S(=O)(=O)C(C)CC=O)ccc21,1
[1*]C(=O)CC(C)S(=O)(=O)c1ccc2c(c1)CCN2,1
[7*]=C(C#N)c1nc2ccc(C)cc2[nH]1,1
[7*]=Cc1cc(Cl)c(O)c(Cl)c1,1
[16*]c1cc2cc(Cl)cc(Cl)c2oc1=O,1
[16*]c1ccc2c(c1)NCC(C)=[N+]2[O-],1
[7*]=C1Nc2ccccc2[N+]([O-])=C1C,1
[6*]C(=O)C(=O)CC=O,1
[6*]C(=O)CC(=O)C=O,1
[7*]=C(C=O)C(=O)C=O,1
[8*]C(C[NH3+])C(C)C,1
[15*]C1CC2CC(C1C)C2(C)C,1
[16*]c1ccc(C=NNc2ncnc3[nH]ncc23)cc1,1
[9*]n1ncc2c(NN=Cc3ccccc3)ncnc21,1
[10*]N1C(=O)CSC12C(=O)N1CCCc3cccc2c31,1
[13*]C1SC(=Nc2ccc(Cl)cc2C)N(C)C1=O,1
[9*]n1c(=O)[nH]c(=O)c2cncnc21,1
[9*]n1c(=O)[nH]c2ncncc2c1=O,1
[14*]c1ncc2c(=O)[nH]c(=O)[nH]c2n1,1
[13*]C1NN(CC(=C)C)C(=S)N1C1=C(C2N=NC=[NH+]2)C2=C(CCC(C)C2)C1,1
[4*]C(C)C(=O)NN=C(C)c1ccccc1,1
[16*]c1ccc(C(C)=NNC(=O)CC)cc1,1
[16*]c1ccccc1NO,1
[15*]C1CC([NH+]=Cc2ccccc2O)C1C,1
[16*]c1cccc(C=[NH+]C2CCC2C)c1O,1
[10*]N1C(=O)CSC1=NN=Cc1ccco1,1
[6*]C(=O)NNS(=O)(=O)c1ccc(F)c(Cl)c1,1
[4*]C(C)[PH](=O)[O-],1
[14*]c1nc2c(c(=O)[nH]1)CC[NH+](C)C2,1
[16*]c1ccc2c(c1)CC[NH2+]C2C,1
[16*]c1ccc2c(c1)C(C)[NH2+]CC2,1
[5*]N1C(N)=[NH+]CC12CCOCC2,1
[16*]c1ccc2[nH]c(=NC(=O)C3=COCCO3)sc2c1,1
[9*]n1c(=NC(=O)C2=COCCO2)sc2ccccc21,1
[10*]N1C(=O)C2CNCC2C1=O,1
[7*]=CC[O-],1
[7*]=C1COC(=O)C1=O,1
[7*]=C(C)c1cccc(F)c1,1
[16*]c1ccc2c(c1)OC(O)CC2=O,1
[13*]C1(O)CC(=O)c2ccccc2O1,1
[16*]c1cccc(Br)c1[N+](=O)[O-],1
[1*]C(=O)CC1c2ccccc2CCN1C,1
[3*]ON=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1,1
[4*]CC(=O)NN=C(C)CC1(O)C(=O)Nc2ccccc21,1
[8*]CN1C(=O)CCc2cc(F)ccc21,1
[1*]C(=O)C1=C(N)Nc2ccccc2C12C(=O)OC(C)=C2C=O,1
[1*]C(=O)C1=C(C)OC(=O)C12C(C=O)=C(N)Nc1ccccc12,1
[9*]n1ncc(Br)c1N,1
[5*]N1CC2CCCCC21,1
[13*]C12CCCCC1CN2,1
[5*]NC1CCCc2nc(C)sc21,1
[4*]CC(=O)NN=C(C)c1ccc2c(c1)OCO2,1
[15*]C1C(C(C)=O)=C(C)OC(N)=C1C(N)=O,1
[4*]CC1=C(C)N=NC1C,1
[5*][NH+]1CCCC1C1CCCN1,1
[4*]CC(=O)NN=Cc1cc(Cl)cc(Cl)c1O,1
[14*]c1cn2ccn(C)c(=O)c2n1,1
[14*]c1cn2ccnc2c(=O)n1C,1
[10*]N1N=C(C([O-])=NS(C)(=O)=O)CCC1=O,1
[14*]c1c[n+](C)no1,1
[16*]c1cscc1[SH](=O)=O,1
[16*]c1c(C#N)c(N)nc2c1C1CCC(C2)N1,1
[16*]c1c(C)[nH]c(=S)[nH]c1=O,1
[15*]C1C(C#N)C(=O)N=C(SC)C1C#N,1
[1*]C(=O)C1=Cc2ccccc2OC=C1,1
[9*]n1c(C)cc(C=NNC(=O)CC(C)C)c1C,1
[14*]c1nnc(C)n1-n1cccc1,1
[3*]ON=Cc1c(F)c(F)c(F)c(F)c1F,1
[15*]C1CC(=O)C2=C(C1)Nc1onc(C)c1C2c1cccc(Br)c1,1
[16*]c1c(F)ccc(N)c1F,1
[16*]c1csc2ncnc(NN)c12,1
[15*]C1CC(=O)NC2N=NC(CCC)=C12,1
[14*]c1[nH+]ccc2ccccc12,1
[13*]C1Nc2c(cccc2[N+](=O)[O-])C2C=CCC12,1
[1*]C(=O)C([O-])C(F)(F)F,1
[16*]c1ccc2c(=O)n(C)c3nncn3c2c1,1
[14*]c1n[nH]c(=O)c2ncccc12,1
[9*]n1ncc2cccnc2c1=O,1
[8*]CS(=O)C1CCCCC1,1
[13*]C1(C2CCc3cccnc32)CCCCC[NH2+]1,1
[16*]c1ccncc1I,1
[16*]c1ccc2c(c1)C(=O)N(C)CC2,1
[14*]c1nn2c(c1Br)NCCC2C(F)(F)F,1
[13*]C1CC(C(F)(F)F)n2ncc(Br)c2N1,1
[15*]C1(Br)C=CC=CC1,1
[9*]n1c(=NC(=O)CS(=O)(=O)c2ccc(C)cc2)sc2c(C)cc(C)cc21,1
[5*][NH+]1CCc2n[nH]c(=O)cc2C1,1
[9*]n1nc2c(cc1=O)C[NH2+]CC2,1
[1*]C(=O)C(=O)NN=Cc1ccc2c(c1)OCCO2,1
[8*]CC(=O)N1CCC(c2ccc(C)cc2)=N1,1
[9*]n1cc([SH](=O)=O)c([SH](=O)=O)c1,1
[5*][NH2+]C1CC(C)(C)c2ccccc21,1
[16*]c1c(C)c(Br)cc(C)c1O,1
[13*]C1CC(=O)CCO1,1
[14*]c1nnc2n1C(C)(C)Cc1ccccc1-2,1
[7*]=C1C(=N)N2N=C(c3cccnc3)SC2=NC1=O,1
[5*][NH+]1CCC2=c3ccccc3=[NH+]C2C1,1
[13*]C1[NH2+]CCC2=c3ccccc3=[NH+]C21,1
[4*]CC([NH3+])CC(=C)C,1
[16*]c1ccc2c(C)c(C)c(=O)oc2c1C,1
[16*]c1cc2cccc(C)c2oc1=O,1
[14*]c1nc2ccc([N+](=O)[O-])cc2[nH]1,1
[13*]C1CC(=O)N(C)C(=Nc2ccc(Br)cc2)S1,1
[13*]C1(O)C2CCCCCC2=NN1c1nccs1,1
[14*]c1csc(N2N=C3CCCCCC3C2O)n1,1
[9*]n1c(C)nccc1=O,1
[16*]c1cc(C)[nH+]c2c(F)cccc12,1
[16*]c1c(C)c(C#N)c(=O)n(C)c1[O-],1
[7*]=C1SC(=S)N(NC(N)=O)C1=O,1
[8*]CS(=O)(=O)c1ccc(C)cn1,1
[12*]S(=O)(=O)c1ccc(Br)cc1N,1
[14*]c1nc2[nH]c(=O)[nH]c(=O)c2s1,1
[9*]n1c(=O)[nH]c2ncsc2c1=O,1
[9*]n1c(=O)[nH]c(=O)c2scnc21,1
[8*]CC1=CC([NH3+])CCC1,1
[1*]C(=O)C1=C(C)Nc2ncnn2C1c1ccc2c(c1)OCCCO2,1
[14*]c1nc2n(n1)C(c1ccc3c(c1)OCCCO3)C(C=O)=C(C)N2,1
[5*][NH2+]C1CSc2ccccc21,1
[16*]c1cc(Br)ccc1Br,1
[14*]c1oc2cc(C)ccc2c1C,1
[5*]N1CC2C(=O)N(C)C(=O)C2C1,1
[9*]n1c(C)cc(C=NNC(N)=S)c1C,1
[7*]=C1SC(=S)N(Nc2nc3ccccc3s2)C1=O,1
[10*]N1CC(C=O)=C(C)NC1=O,1
[15*]C1CC(=O)N(C)C12CC[NH2+]CC2,1
[14*]c1c(C)cc(C)n1C,1
[16*]c1c(C)cn(C)c1C,1
[6*]C(=O)n1nc(C)cc1C,1
[16*]c1c(C)nn(C=O)c1C,1
[10*]N1C(=O)C([NH3+])C1C1COC(C)(C)O1,1
[5*]N1CCC2(CC1)CC(O)CO2,1
[15*]C1(O)COC2(CCNCC2)C1,1
[1*]C(=O)NN=C(C)C,1
[7*]=CC(C)=NNC=O,1
[1*]C(=O)C=c1sc2n(c1=O)CCCN=2,1
[16*]c1c([O-])nc2cc(C)ccn2c1=O,1
[5*][NH+]1CCC([NH3+])C(C)C1,1
[4*]C(C)(CC)C(N)=O,1
[4*]CCC(C)C(N)=O,1
[5*]N1CCc2[nH]cnc2C12CC[NH2+]CC2,1
[5*][NH+]1CCC2(CC1)NCCc1[nH]cnc12,1
[8*]CCC[NH+]=C(N)N,1
[8*]CCC[NH+]=C(N)N1CCCC1,1
[16*]c1c[n+](-c2ccc3c(c2)OCO3)cc2c(O)[nH]nc12,1
[9*]n1nc2cc[n+](-c3ccc4c(c3)OCO4)cc2c1O,1
[4*]C(C)(C)C([O-])=Nc1ncn[nH]1,1
[14*]c1n[nH]c(N=C([O-])C(C)C)n1,1
[13*]C1N=[NH+]C(=S)N1NC(C)=O,1
[8*]CC(=O)NN1CN=[NH+]C1=S,1
[13*]C1N=C(N2CCc3ccccc32)N=C2NC(=C)C=C([O-])N21,1
[16*]c1ccc2cc(S(=O)(=O)c3ccccc3)cnc2c1,1
[16*]c1ccc2ncc(S(=O)(=O)c3ccccc3)cc2c1,1
[16*]c1c(S(=O)(=O)c2ccccc2)cnc2ccccc12,1
[4*]CCCN=Cc1c([O-])[nH]c(=S)[nH]c1=O,1
[14*]c1n[n-]c(S(C)(=O)=O)n1,1
[8*]CS(=O)(=O)c1ncn[n-]1,1
[8*]C([NH3+])C(C)CC,1
[5*]NC1=NN(C(C)=O)C(C)S1,1
[8*]CCS(=O)(=O)c1ccc(C)cc1,1
[9*]n1ccc2c(c1=O)C(c1ccc(Cl)cc1Cl)C(C#N)=C(N)O2,1
[14*]c1cc2c(c(=O)[nH]1)C(c1ccc(Cl)cc1Cl)C(C#N)=C(N)O2,1
[14*]c1cc([S-])ncn1,1
[14*]c1nccc([S-])n1,1
[4*]CC(=O)NN=CC,1
[8*]CN1CCc2ccc(Cl)cc2C1,1
[1*]C(=O)CS(=O)(=O)C1CCCCC1,1
[15*]C1CC2(C(=O)N(C)c3ccc(F)cc32)[NH+]2CCCC12,1
[9*]n1c(C)nc2c(sc3ncccc32)c1=O,1
[14*]c1ccc2c(n1)sc1c(=O)[nH]c(C)nc12,1
[12*]S(=O)(=O)c1cc(C)c(C)cc1I,1
[8*]C(C)[PH2]=O,1
[8*]CC[PH2]=O,1
[4*]CC1CNc2scc[n+]21,1
[13*]C1Nc2scc[n+]2C1C,1
[7*]=C(C)C1CCC(C)CC1,1
[5*][NH+]1CCc2c(sc3c2C(=O)NCN3)C1,1
[13*]C1NC(=O)c2c(sc3c2CC[NH2+]C3)N1,1
[5*]N1C(C)=C(c2cscn2)CC1C,1
[14*]c1nc(C2=C(C)NC(C)C2)cs1,1
[15*]C1CC2C=CC1C21CC1,1
[12*]S(=O)(=O)c1ccc2nc([O-])oc2c1,1
[6*]C(=O)NNS(=O)(=O)c1cc(F)ccc1F,1
[16*]c1ccc2c(c1)C(=O)N1CC(C)(C)SC21,1
[16*]c1cccc2c1C(=O)N1CC(C)(C)SC21,1
[5*]N1CCc2c(sc3ncnc(N)c23)C1,1
[7*]=C1CC(=O)N=C([O-])N1,1
[10*]N1C(=O)C2CC=C(C)CC2C1=O,1
[4*]C1CCC[NH2+]CC1,1
[1*]C(=O)C(CC)S(=O)(=O)CC,1
[8*]C(C)S(=O)(=O)C(C=O)CC,1
[16*]c1ccc2c(c1)[nH]c1ccc(Cl)cc12,1
[7*]=C1C(=O)NCS1(=O)=O,1
[16*]c1c(C)nn2cccnc12,1
[4*]C(C)C(=O)N=c1[nH]c2ccccc2[nH]1,1
[9*]n1c(=NC(=O)CC)[nH]c2ccccc21,1
[16*]c1ccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)cc1Cl,1
[10*]N1C(=O)N=C(N)C12CCC[NH2+]C2,1
[10*]N1Cc2ccc(N)cc2C1=O,1
[15*]C1CC2(C(=O)Nc3ccccc32)N2CCCC12,1
[8*]CC1C(=O)N(C)c2ccc(C)cc21,1
[10*]N1C(=O)c2[nH]ncc2C1c1ccccc1F,1
[14*]c1n[nH]c2c1C(c1ccccc1F)NC2=O,1
[16*]c1cc(Cl)c2cccnc2c1[O-],1
